Source,Date,Author,Comment
FS2UrMAx494,09-05-2022,Immawededew,คอนเทนต์พี่เอกนี่น่าจะเป็นเป็ดที่โดนเป็ดฆ่าอีกทีมั้ย ทุกไลฟ์เลยฆ่ากันเอง5
FS2UrMAx494,09-05-2022,Ar Por,กะว่าจะมาดู(อีกรอบ)ว่าได้เป็นห่านกี่ครั้ง เจอสปอยเป็นเป็ดหมดเลย บ้าจริง
FS2UrMAx494,09-05-2022,FoRcEz,เป็ดจริงง เป็ดขาว ห้วย
FS2UrMAx494,09-05-2022,PPitchaya Pang,พี่เอกเริ่ดมาก เป็ดทุกตา สุดยอด เก่งอะ
FS2UrMAx494,09-05-2022,Cynzia CZA,พี่เป็นคนที่เล่นเกมนี้ได้น่าเอ็นดูที่สุดเลยพี่ ซื้อไอดีพี่อาร์มก็ดีนะคะอาจจะรู้สึกดีขึ้น🤣
FS2UrMAx494,09-05-2022,Thanaporn Pongklam,โดนชื่อแกงไม่พอ ยังโดนคนเม้นแกงอีก
FS2UrMAx494,09-05-2022,Natacha_Newfee,ไลฟ์นี้พี่เอกเป็นเป็ดไม่ซ้ำโรลเลย ดวงดีต้อนรับวันเกิดของจริง สงสารแต่พี่อาร์มตื่นแต่เช้า ไม่ได้เป็นเป็ดเลย น่าเสียดายมาก
FS2UrMAx494,09-05-2022,Name ครับ,HBDพี่เอกคร้าบ
FS2UrMAx494,09-05-2022,1billion views,ชั้นโดนเม้น timestamp แกง 5 ดูมาเกือบครึ่งคลิป ไหนเป็ด 5555
FS2UrMAx494,09-05-2022,uni,เป็นเป็ดเยอะมาก
FS2UrMAx494,09-05-2022,Boat KR,อ่านคอมเม้นละแบบฮะ
FS2UrMAx494,09-05-2022,N N,เป็ดไม่พักเลยพี่เหยก แบ่งคนอื่นบ้าง5
FS2UrMAx494,09-05-2022,Good Night,Happy birthdayนะคะพี่เอกอยู่สร้างความสุขให้ทุกคนไปนานๆนะคะ💗💗
FS2UrMAx494,09-05-2022,Tm_JK Jizz,หนูทีมย้อนหลังแต่สปอยชื่อคลิปแรงมาก5
FS2UrMAx494,09-05-2022,ぜんいっすあがっすま,4:25 เป็นงานเป็นการ6262624:34
FS2UrMAx494,09-05-2022,caral top,1ในมาแรง
FS2UrMAx494,09-05-2022,Aiiriix Juthatip,สุขสันต์วันเกิดคุณพรี่เอก ในวันที่ 2022-05-08 นะคะ :) ขอบคุณที่เป็นความสุข นะคะ
FS2UrMAx494,09-05-2022,Firstfung88,3:1014:2817:2947:561:05:162:46:173:05:273:28:41
FS2UrMAx494,09-05-2022,wawiwie×`,เสียดายที่เมื่อคืนไม่ได้ดูไลฟ์สตรีมสดของพี่เอก​ง่า​ แต่วันนี้ดูแล่วขำหนักมากเป็นแต่เป็ดก้าบๆ~(พี่อาร์ม)​5คลิปพี่เอกทำให้น้องมีความสุขมากๆทำให้น้องมีรอยยิ้ม🥺🥰
FS2UrMAx494,09-05-2022,DONt BE SCARED,โจรูโน่ theme ที่พี่อาร์มเล่นไม่ติดลิขสิทธิ์นะครับพี่ ชิลล์ได้ครับชิลล์ได้ ทุกเพลงของอนิเมะจะติดหมด ยกเว้นพวกเพลงประกอบฉาก
FS2UrMAx494,09-05-2022,Vpadampadam,เป็นเพราะหน้าปกพี่ตั้งรูปห่านมันก้เลยจัดให้เลยรึเปล่า(ตกลงมันคือห่านหรือเป็ด)​
FS2UrMAx494,09-05-2022,Me CSY,สุขสันต์วันเกิดย้อนหลังนะค่า พี่เอก ขอให้มีแต่ความสุขเข้ามานะค่า 🥰🥳🎉☺️🥰🥰🥳🍰🎂
FS2UrMAx494,09-05-2022,N-Play,เอ๋~ ทีมย้อนหลังรู้สึกแปลกๆกับการสตีมในครั้งนี้
FS2UrMAx494,09-05-2022,KSiKA22,น่าตั้งชื่อไลฟ์ว่าคนดวงดีในวันดี ๆ ที่อินเตอร์เน็ตดี ๆ
FS2UrMAx494,09-05-2022,moonyu_,ตั้งชื่อมูว่าอยากเป็นห่านนี่ได้ผลจริง5
FS2UrMAx494,09-05-2022,Kwan Aksara,แฮปปี้พี่ลูกดอกน้า ได้เป็นเป็ดสมใจ
FS2UrMAx494,09-05-2022,m14disc,ดูไลฟ์ไม่จบอีกแล้วเพราะแบตหมดค่ะ5 พี่เอกเป็นเป็ดทุกตาจริงๆค่ะ5
FS2UrMAx494,09-05-2022,ayahcipa,ไลฟ์นี้โคตรสู้ชีวิต
FS2UrMAx494,09-05-2022,paika,สงสารพี่เอก5เจ้าของวันเกิดแทบไม่ได้เล่น แต่ชื่อสตีมตอนแรกคือ-อยู่ๆก็อยากเป็นห่าน- ก็คือเป็นสมใจมากก แล้วพี่ก็เปลี่ยนชื่อสตีม แล้วเม้นก็มาแซวว่าเป็นเป็ดตลอดเลย55
FS2UrMAx494,09-05-2022,nammon 'nam,#1 ในมาแรงเลยพี่เอก ชื่อคลิป ปกคลิปเป็นเป็ด ไลฟ์นี้เป็นรัวๆ 300% ตามสมหวังสมหมายใจปองไปเลย~ 😂😂
FS2UrMAx494,09-05-2022,DOUBLE P,เป็นเป็ดที่ดุมาก
FS2UrMAx494,09-05-2022,Sucha Mani,😂 สุดจริงๆ ดวงวันเกิด ตัดภาพไปที่นายอาร์ม ผู้เป็น guest 5
FS2UrMAx494,09-05-2022,Z.แมว,บ่นห่านบ่อยดีนัก จัดเป็ดให้แบบอิ่มๆเลอ  5
FS2UrMAx494,09-05-2022,KaewKan Chutikan,เกมเป็ดรอบนี้ตรงกับวันเกิดพี่เอกเลยคือเป็นวันที่ดีมากค่ะเป็นเป็ดทุกรอบเลยไม่เป็นห่านสักรอบเลยคะ(พี่ไปทำบุญวันไหนมาพี่ถึงได้โชคดีขนาดนี้)
FS2UrMAx494,09-05-2022,Mxnd,ทุกคนในเม้นท์คือเชียร์อัพกันมาก5
FS2UrMAx494,09-05-2022,ชลธิชา บุญชู,ปาดมันมือเลยอ่ะ เสียงดังแปร๊ดๆ สตรีมนี้สุดจริง
FS2UrMAx494,09-05-2022,purple lunla,ทีมย้อนหลั
FS2UrMAx494,09-05-2022,Baby Farafai,เป็ด 300% 65665
FS2UrMAx494,09-05-2022,Mu moOHam,เป็นเกมที่ตาเหยกสู้เป็ดมาก แต่เป็ดสู้กลับ 
FS2UrMAx494,09-05-2022,Noon Kallaya,วันนี้เป็นเป็ดเยอะมาก องค์เป็ดประทับร่างทั้งสตรีม
FS2UrMAx494,09-05-2022,LittleBunno,Epนี้พี่เอกเล่นโดโด้ได้แบบ ขออนุญาตนะคะ เล่นโดโด้ได้แบบทุกคนสมเพสเวทนาสุดๆ5 อะไรจะขนาดนี้อ่ะ
FS2UrMAx494,09-05-2022,Robber1,สุขสันวันเกิดงับตาเอก ขอขอบคุณพี่มากจริงๆที่สร้างคลิปสตรีมเกมดีๆแบบนี้มาเสมอ ไม่เคยเบื่อเวลาพี่เล่นเกมเลย ขอให้มีความสุขมากๆงับตาเอก
FS2UrMAx494,09-05-2022,Pexch,Happy birthdayนะคะ ทั้งพี่เอกแล้วก็พี่เอสเลย หนูขอให้พี่ๆมีความสุขมากๆเลยนะคะ โตขึ้นอีกปีแล้วนะคะ 3ขวบเต็มกันแล้ว อยู่เป็นความสุขให้หนูไปนานๆเลยนะคะ หนูก็จะอยู่ซัพพอร์ตพี่ๆไปนานๆเลย รัก🥺💗
FS2UrMAx494,09-05-2022,TinyGirlz InHeartLandZ,โอเค เป็ดและเป็ดและเป็ด เกมนี้เตกไม่มีห่านเลย ไม่มีห่านจนต้องอุทาน 🤣
FS2UrMAx494,09-05-2022,Nena Sweetlemon,เป็ดทั้งไลฟ์ พี่อาร์มค่ะ
FS2UrMAx494,09-05-2022,Linda Xavier,ดีใจที่สุด ชอบเป็ดเป็ดเป็ดดด
FS2UrMAx494,09-05-2022,Feafa Feafa,🎂Hbd นะเอก ขอให้มีความสุขมากๆ มีแต่เรื่องดีๆเข้ามาในชีวิต สุดมากจริง ep นี้😂 ขอบคุณที่สร้างความสุขมาให้ตลอดนะคะ
FS2UrMAx494,09-05-2022,PSV Pat Sa Kit,สตรีมนี้แม่งโคตรซวย รอบก่อนสุดท้ายปาดผู้โชคดียังโดนกันเองอีก
FS2UrMAx494,09-05-2022,Sali,เป็ดทั้งคลิปจนได้รับเซอติฟิเคทจากกระทรวงเป็ดว่าเป็นเป็ดโปรโนหนึ่งของทุ่ง👍🏽
FS2UrMAx494,09-05-2022,GRIIIZZZ,เป็นไลฟ์ที่สู้ชีวิตมาก อยากจะไปทำบุญ9วัดให้เลย
FS2UrMAx494,09-05-2022,Phloichomphu Niamphan,Happy birthday นะคะพี่เอก❤️‍🔥
FS2UrMAx494,09-05-2022,ppotter,HBD ย้อนหลังน้าาพี่เอก น้องไปคอนเสิร์ตมาไม่ได้อยู่อวยพรพี่ในไลฟ์เมื่อคืนเลยน 🥺🎂 อยู่เป็นความสุขของหนูไปนานๆนะคะ รักพี่เอกที่สุดเลยนน❤️
FS2UrMAx494,09-05-2022,Chanidapa Peach,HBDค่าพี่เอก  มีความสุขมากๆนะค่ะ  สุขภาพร่างกายแข็งแรงมีความสุขกับการเล่นเกมส์แบบนี้ตลอดไปเลยค่า
FS2UrMAx494,09-05-2022,TOMMING TOST,ผมเป็นfcพี่ครับ เเละจะเป็นเหมือนพี่ให้ได้🏅
FS2UrMAx494,09-05-2022,MR.TAREERAN,อมก เป็ดเยอะมาก5
FS2UrMAx494,09-05-2022,14 Yunik Nik,Hap hap hap.. happy birthday toพี่เอก พี่เหยก พี่ลูกดอก ขอให้มีความสุขมากๆ ไม่เจ็บไม่จน ไม่ตบไม่ตีไม่มีไข่เจียว คนใดที่ถูกเจียวเป็นคนเดียวที่ถูกใจ
FS2UrMAx494,09-05-2022,FAII PKM,ห่านน่ารัก
FS2UrMAx494,09-05-2022,booblure,เห้ยไม่แบ่งคนอื่นเล่นเป็ดเลย เกินปุยมุ้ยย
